"Incident ID","Incident Date",State,"City Or County",Address,"# Victims Killed","# Victims Injured","# Subjects-Suspects Killed","# Subjects-Suspects Injured","# Subjects-Suspects Arrested",Operations
2596874,"May 10, 2023",Ohio,Canton,"1075 O'Jays Blvd NE",0,1,0,0,0,N/A
2594717,"May 10, 2023","New Jersey",Paterson,N/A,0,1,0,0,0,N/A
2595617,"May 10, 2023",Louisiana,"New Orleans","2000 block of Caton St",0,1,0,0,0,N/A
2594707,"May 10, 2023","New Jersey",Paterson,"Memorial Dr and Ellison St",0,1,0,0,0,N/A
2594701,"May 10, 2023",Florida,"Land O Lakes (Land O' Lakes)","1800 block of Collier Pkwy",0,1,0,0,0,N/A
2594693,"May 10, 2023",Illinois,"Richton Park","5030 Imperial Dr",0,0,0,0,1,N/A
2594852,"May 10, 2023",Louisiana,"New Orleans","4301 St Claude Ave",1,0,0,0,0,N/A
2594671,"May 10, 2023",Illinois,Chicago,"3000 block of W Roosevelt Rd",0,1,0,0,0,N/A
2594387,"May 10, 2023",Illinois,Chicago,"5611 S Princeton Ave",0,1,0,0,0,N/A
2594658,"May 10, 2023",Mississippi,Jackson,"Morton Ave",0,1,0,0,0,N/A
2597658,"May 10, 2023","New Jersey","Jersey City","Pavonia Ave and West Side Ave",0,1,0,1,1,N/A
2594242,"May 10, 2023",Wisconsin,Milwaukee,"2300 block of W Burleigh St",0,2,0,0,0,N/A
2594709,"May 10, 2023",Florida,Lakeland,"1401 Kettles ave",0,1,0,1,0,N/A
2595515,"May 10, 2023",California,"Yuba City","1300 block of Gray Ave",1,0,0,0,1,N/A
2595513,"May 10, 2023",Minnesota,"Saint Paul","600 block of Western Ave N",0,1,0,0,0,N/A
2595509,"May 10, 2023","New York",Wyandanch,"S 31st St",0,1,0,0,0,N/A
2594744,"May 10, 2023",Florida,Orlando,"753 Sherwood Terrace Dr",1,1,1,0,0,N/A
2594603,"May 10, 2023",Ohio,Elyria,"430 Oberlin Rd",0,0,0,0,0,N/A
2594606,"May 10, 2023",California,"Los Angeles","Balboa Blvd and Victory Blvd",0,1,0,0,0,N/A
2595378,"May 10, 2023",Michigan,Flint,"1500 block of N Franklin Ave",1,0,0,0,1,N/A
2596668,"May 10, 2023",Illinois,"Glen Ellyn","23W200 Butterfield Rd",0,0,0,0,1,N/A
2594682,"May 10, 2023",Mississippi,Vicksburg,"Ken Karyl Ave",1,0,0,0,2,N/A
2596649,"May 10, 2023","South Carolina","Myrtle Beach","Hwy 15 and Pine Island Rd",0,0,0,1,3,N/A
2595054,"May 10, 2023",Texas,Houston,"5017 Mallow St",0,3,0,0,1,N/A
2594540,"May 10, 2023",California,"Long Beach","6200 block of California Ave",1,0,0,0,1,N/A
2594726,"May 10, 2023",Florida,Riverview,"9615 US-301",1,0,0,0,1,N/A
2594479,"May 10, 2023",Michigan,"Muskegon (Muskegon Heights)","100 E Broadway Ave",1,0,0,0,1,N/A
2595384,"May 10, 2023",Michigan,"Battle Creek","200 E Coolidge Ave",0,1,0,0,1,N/A
2595368,"May 10, 2023",Michigan,Saginaw,"3400 block of Brookwood Ln N",1,0,0,0,0,N/A
2594444,"May 10, 2023",Tennessee,Madison,"1040 N Dupont Ave",0,0,1,0,0,N/A
2594515,"May 10, 2023",Massachusetts,Boston,"Humphreys Pl and Humphreys St",0,2,0,0,0,N/A
2594491,"May 10, 2023",Texas,Houston,"3205 Noble St",0,3,0,0,0,N/A
2595244,"May 10, 2023",Texas,Dallas,"800 block of S Walton Walker Blvd",1,0,0,0,1,N/A
2594474,"May 10, 2023",Texas,Houston,"3000 block of Rosalie St",0,1,0,0,1,N/A
2594233,"May 10, 2023",Wisconsin,Milwaukee,"2828 W Center St",0,1,0,0,0,N/A
2604158,"May 10, 2023",Mississippi,Newton,"Scanlan St",0,1,0,0,1,N/A
2595000,"May 10, 2023",Kansas,Wichita,"S Rutan St and E Sunnybrook Ln",1,0,0,0,1,N/A
2594667,"May 10, 2023",Tennessee,Chattanooga,"700 block of W Main St",0,1,0,0,1,N/A
2595301,"May 10, 2023",Texas,Dallas,"4767 S R L Thornton Fwy",0,0,1,1,2,N/A
2595327,"May 10, 2023","New York",Riverhead,"Maple Wood Ln",0,0,0,1,0,N/A
2594173,"May 10, 2023",Alabama,Tuskegee,"205 Lakeview Rd",1,1,0,0,1,N/A
2594961,"May 10, 2023",Oklahoma,"Broken Arrow","2500 block of W Honolulu St",2,0,0,1,1,N/A
2595289,"May 10, 2023",Illinois,Alton,"1601 block of Rock Spring Dr",1,0,0,0,0,N/A
2599012,"May 10, 2023",Pennsylvania,Philadelphia,"1500 block of N Gratz St",0,1,0,0,0,N/A
2594414,"May 10, 2023",Georgia,Macon,"600 block of Paul St",1,0,0,0,1,N/A
2594404,"May 10, 2023",California,Stockton,"1400 block of E Hammer Ln",0,1,0,0,0,N/A
2597379,"May 10, 2023","New York",Buffalo,"50 block of Hirschbeck St",1,0,0,0,0,N/A
2594911,"May 10, 2023",Missouri,"Saint Louis","4000 block of Kennerly Ave",1,0,0,0,0,N/A
2595220,"May 10, 2023",Missouri,Springfield,"1401 N Grant Ave",1,0,0,0,0,N/A
2595012,"May 10, 2023",Iowa,"Cedar Rapids","3500 block of Oakland Rd NE",1,0,0,0,0,N/A
2594894,"May 10, 2023",Ohio,Cleveland,"E 105th St and Carnegie Ave",0,1,0,0,0,N/A
2594362,"May 10, 2023",Virginia,"Falls Church (Baileys Crossroads)","3337 Glen Carlyn Dr",0,1,0,0,0,N/A
2595562,"May 10, 2023",Louisiana,"Morgan City","Grizzaffi St",1,0,0,0,1,N/A
2594373,"May 10, 2023",Nevada,"Las Vegas","Paradise Rd and Russell Rd",0,0,1,0,0,N/A
2595218,"May 10, 2023",Illinois,Lombard,"800 block of Foxworth Blvd",0,1,0,0,0,N/A
2594728,"May 10, 2023",Maryland,Baltimore,"4500 Wakefield Rd",1,0,0,0,0,N/A
2593904,"May 10, 2023",Maryland,Baltimore,"2300 block of Winchester St",0,1,0,0,0,N/A
2594165,"May 10, 2023",Louisiana,Harvey,"3700 block of Eastview Dr",1,0,0,0,0,N/A
2594211,"May 10, 2023",Connecticut,Norwich,"24 Sandy Ln",1,0,0,0,0,N/A
2596216,"May 10, 2023",Louisiana,"New Orleans","MacArthur Blvd",0,1,0,0,0,N/A
